id,comment,star,label,kategori
1054,"Tişört gayet kaliteli. Zaten Lufian ürünleri gerçekten çok kaliteli. 5-6 senedir bu markadan alışveriş yaparım ve 4 yıl önce aldığım tişörtler bile ilk günkü gibi sapasağlam duruyor. Ne renk soldu ne de çekme yaptı. Umarım bu kaliteyi sürdürürler. Bu arada 183 boy, 89 kg biriyim ve L beden tam oldu. Alacak olanlara referans olması için belirtmek istedim.",5,1,kıyafet
1055,"Bedenim L tam oldu..81 kg 1,73 boy.. çok güzel görünüyor..havadan dolayı giyemedim daha",5,1,kıyafet
1056,L Beden olan daha önce aldığım beyaz polo yaka lufian thsirte göre çok dar o sebeple iade,1,0,kıyafet
1057,Renk tonu güzel gayet canlı bordo renk gayet şık güzel teşekkür ederim,5,1,kıyafet
1058,bir ürünün bu kadar yakıştığını görmek ve kalitesi çevrem tarafından çok brģenilmesi beni inanılmaz mutlu etti.teşekkürler,5,1,kıyafet
1059,HARİKA BİR ÜRÜN HERKESE TAVSİYE EDERİM TEŞEKKÜRLER,5,1,kıyafet
1060,Lufian kalitesi,5,1,kıyafet
1061,Gayet şık ve güzel bir ürün,5,1,kıyafet
1062,Kaliteli ve kullanışlı. Verdiğiniz paraya değiyor. Yıkanma sonrası performansı göreceğiz...,5,1,kıyafet
1063,Süper,5,1,kıyafet
1064,Kalite li,5,1,kıyafet
1065,Güzel lufian kalitesinde bir üründü şaşırtmadı,5,1,kıyafet
1066,Harika ürün. 4 farklı rengi var bende. Polo yakada en sevdiğim marka. Tam bedeninizi alın.,5,1,kıyafet
1067,Görseldeki renk değil.,4,1,kıyafet
1068,Eşim için aldım.cok beğendi ve tam oldu.kargo bayram haftasi olmasına rağmen çok hızlı elimize ulaştı.tesekkurler..,5,1,kıyafet
1069,Devamlı aldığım marka ah o renkler 6 ay sonra solmasa daha canlı kalabilse keşke.,5,1,kıyafet
1070,Çok güzel severek kullanıyorum,5,1,kıyafet
1071,kaliteli,5,1,kıyafet
1072,Gayet kaliteli bir ürün .tam istediğim model beden oldu teşekkürler . kargo gayet hızlı paketleme özenli.,5,1,kıyafet
1073,Hızlı kargo uygun fiyat tabiki lufian,5,1,kıyafet
1074,Güzel bir ürün tavsiye ederim,5,1,kıyafet
1075,Fiyatına göre kalitesi çok iyi,5,1,kıyafet
1076,Bordo anlayışınıza hayran kaldım gerçekten. Bordo istiyoruz mor gönderiyorsunuz.,2,0,kıyafet
1077,Ürün güzel fakat resimdeki renk ile alakası yok hatta bordo bile değil mor deseler daha uygun olur.,3,0,kıyafet
1078,Farklı renk geldi,3,0,kıyafet
1079,2 farklı renkte ürün almama rağmen lacivert olanın bedeni küçük geldi bariz bir şekilde belli oluyor renk canlı ve kaliteli,4,1,kıyafet
1080,Söylediğim tüm ürünler çok kaliteli ve güzeldi.,5,1,kıyafet
1081,Çok güzel bir ürün,5,1,kıyafet
1082,Ürün kalitesi çok kötu aşırı bolarma yaptı,2,0,kıyafet
1083,Güzel,4,1,kıyafet
1084,"Kalite olarak cok guzel, ama reng yanlis geldigi icin iade ettim",4,0,kıyafet
1085,Kaliteli şık,5,1,kıyafet
1086,Kaliteli şık,5,1,kıyafet
1087,Harika ve muhteşem ürün hepsiburada. com teşekkür ederim... baska siteler gibi siparişimi alıp ücretini alıp 10 gun sonra kargom eksik gondermediler... aldığım ürünü elimiIdenyok diye geri iade etmediler... televizyona bile çıktılar böyle yapan firmalae,5,1,kıyafet
1088,Beğendim tam istediğim gibi,5,1,kıyafet
1089,Çok güzel ve kaliteli,5,1,kıyafet
1090,bir beden büyük alın,5,1,kıyafet
1091,Güzel ürün.,5,1,kıyafet
1092,"Lufian kalitesi, ürün güzel, tavsiye edilir",5,1,kıyafet
1093,Cokiyi,5,1,kıyafet
1094,"Bu markayı ilk defa kullandım. Çok memnun kaldım. Yıkadıktan sonra çekme vs olmadı. Kendi bedenimi sipariş etmiştim. Üzerime tam oldu. Diğer markalar sanırım indirim günlerine özel kalitesiz ürün üretiyor. İndirimde aldığım başka marka birkaç tişörtte ilk 2 3 yıkamada delinme, çekme vs gibi şeyler oldu. Ben de bu markayı denemek istedim. İyi ki de almışım.",5,1,kıyafet
1095,Yuzde yuz pamuk kumas daha yumusak beklerdim ama güzel kaliteli duruyor,4,1,kıyafet
1096,Kesinlikle mükemmel bir siyah,5,1,kıyafet
1097,Rengi iyi canlı fakat yaz için biraz kalın bir kumaşı var. Yaka kısmının görüntüsünü de pek beğenemedim kumaş nedeniyledir belkide.,4,1,kıyafet
1098,Kalitesi rengi çok güzel bir beden büyük alin,5,1,kıyafet
1099,Orjinal ürün ve çok hızlı kargo bir günde elime ulaştı. Teşekkürler.,5,1,kıyafet
1100,4 adet almıştım. Hiç birinin yaka düğmeleri kapanmıyor. Sanırım hatalı serileri indirim diye bize sattılar.,1,0,kıyafet
1101,"Ürün çok kaliteli ve güzeldir. L geyirdim, L aldım. Fiyatı da uyğun. Her kese tavsiye ederim. Lufian mağazasına ve hepsiburada-ya teşekkürler.",5,1,kıyafet
1102,Bordo istedim mor geldi. Paketlemi yapan arkadaşımızın renk körü olması dışında bi sorun lufian kalitesi belli zaten mor rengide bişekilde giyerim diye iadeyle uğraşmak istemedim.,4,1,kıyafet
1103,normal iş görür derecede,4,1,kıyafet
1104,Harika,5,1,kıyafet
1105,XXL göre biraz dar kumaşı iyi ginişi iyi teşekkürler,4,1,kıyafet
1106,Bedeninizi alin buyuk falan almayin. 178 boy 70 kiloyum yorumlardan M beden aldim kocaman geldi iade de etmedim terziye gotruurp daraltip kisalttim. Oysa direk S beden alsam tam olacakmis.,5,1,kıyafet
1107,Bedeni küçük m oluyo normalde olmadı L ile değiştirmek gerekti,4,1,kıyafet
1108,Ürün çok güzel daha önce mavisini almıştım başka bir siteden kaliteli olduğu için siyahını aldım bu sefer ama kalıpları bana farklı geldi aynı beden oldukları halde.Güzel kullanışlı kaliteli bir ürün.Bu fiyata alınabilir.,5,1,kıyafet
1109,Güzel urun,5,1,kıyafet
1110,Harika kalite. Piyasadaki kaliteli zannedilen birçok markadan iyi. Kesinlikle fiyatının üzerinde bir kalite sunuyor. Giyildiğindeki duruşu da gayet güzel,5,1,kıyafet
1111,Arkadaşlar gerçekten çok kaliteli ürün ben burdayım diyor üzerine diktiysem valla bunu terzi bu kadar beceremez 1.80 105 kg yalnış fit vücudum,5,1,kıyafet
1112,Güzel,5,1,kıyafet
1113,Ürün beklediğim gibi çıkmadı m beden istedik ö beden geldi doğru ama giydiğimiz xxl oluyor sihirli tişört adını koydum buna giymedim abime verdim,5,1,kıyafet
1114,Lufian kalitesi elinize ürün geçer geçmez hissedilmektedir. M beden kendi bedenimi aldık çuk diye üzerime oturdu. Dar sevmeyenler bir büyük beden alsın. Kumaşı kaliteli ve kalındır. Kot üzerinden çok şık durmaktadır. Teslimat zamanında ve ambalaj iyi şekilde geldi. Kesinlikle tavsiye ederim.,4,1,kıyafet
1115,Tek kelimeyle muhteşem.. tişört giymeyen birisi olarak bana tişörtü sevdirdi ya helal olsun lufian... vallahi bütün renklerini aldım gardolabıma..... teşekkürler HB...,5,1,kıyafet
1116,Dar geldi ama ürün güzel,5,1,kıyafet
1117,Alan arkadaşlar ben normalde m bedenim ama kalıbı slim fit olduğu için L beden aldım kumaşı da kalıbı da herşeyi de mükemmel (kg 78 L Beden ),5,1,kıyafet
1118,Çok güzel.Dokusu kaliteli fakat yaz için kalın.Uzun kollu olabilirdi bu kalite ve dokuda.Hayırlı işler.Bedenler fit.Bir beden büyük almalı bence.Hayırlı işler.Jüliyet,5,1,kıyafet
1119,"ürün güzel, sürekli yakalı tişört ve mağazalardan aldığım lufian tişörtlerim var birtek bu kumaşta ter kokusu hemen çıkıyor anlamadım gitti...",5,1,kıyafet
1120,Beyaz renginden almıştım. Kumaşı ve üzerime oturuşu çok hoşuma gitti. Bir de yeşilinden alayım dedim. Kalitesi hemen kendini belli ediyor zaten. Kendi bedeninizi alın.,5,1,kıyafet
1121,Çok kalitesiz,1,0,kıyafet
1122,Arkadaşlar 1.75 boy 70 kilo olarak S beden aldım küçük geldi . Önceki Lufian tişörtüm gibi zannediyordum kesimleri farklıymış . İade talebi oluşturdum M beden olarak değiştireceğim . Lufian kalitesini anlatmaya gerek yok alın pişman olmazsınız,5,1,kıyafet
1123,Ürün 10 numara kaliteli daha önce farklı satıcıdan almıştım 2 adet ve ne çekme ne renk atması oldu. Ama lufian orjinal satıcısı kolları defolu ürün gönderdi. İade etmek zorunda kaldım. Firmaya yakışmadı.,1,0,kıyafet
1124,5 adet xxl ürün sipariş vermiştim bir tek lufian bedeni oldu. Gayet kaliteli tavsiye ederim,5,1,kıyafet
1125,Gelen renk çok kötü resimdekiyle alakası yok,1,0,kıyafet
1126,Diğer markalara sakın para vermeyin Hiç tereddüt etmeden alabilirsiniz hangi beden giyiyorsanız o beden de söyleyin tam gelecektir 176 77 Kg M beden,5,1,kıyafet
1127,Ben ürünü çok beğendim. yeşil sipariş vermiştim ama canlı yeşil değilde soluk yeşil geldi. ama soluk olması daha iyiymiş. tavsiye ederim. bu fiyata bu kalite kaçmaz bence. bir sipariş daha verdim,5,1,kıyafet
1128,Eğer bu orijinal ürünse lüfian kalitesini düşürmüş,1,0,kıyafet
1129,"Kumaşı kalın ve boyu bedenine göre uzun olduğu için 4 yıldız veriyorum. Onun dışında çok kaliteli, esneme yapmıyor. Diğer renklerinden de aldım. Onların kumaşı kalın değil ve boyları normal.",4,1,kıyafet
1130,Tişört güzel fakat bir beden büyük almak daha iyi olur kalıpları biraz küçük gelebilir,5,1,kıyafet
1131,Teşekkür ederim hepsiburada,5,1,kıyafet
1132,"170 cm 74 kg M beden tam oldu. Ürünler güzel görünüyor, umarım yıkandıktan sonra bozulmalar.",5,1,kıyafet
1133,1.67 60 kilo biri olarak XS aldim cok guzel oldu ne dar ne genis tek sorun alt kismi biraz uzun onuda 1 cm. Kisaltinca sorun kalmadi,5,1,kıyafet
1134,Kuması o kadar kaliteliki asla salma bollaşma yapmıyor yıllardır eşime kullandgm bir markadır pamuk asla polyester yok,5,1,kıyafet
1135,Cok guzel bir ürün kumaşı da çok kaliteli duruyor 183 boy 91 kg L beden uygun geldi biraz bol sevenler bir beden büyük söyleyebilir,4,1,kıyafet
1136,Harika bir ürün,5,1,kıyafet
1137,efsane ürün kaliteli solma yapmadı en az 6-7 kez yıkandı tık yok ilk günki gibi,5,1,kıyafet
1138,Kaliteli ama daha açık ton geldi,5,1,kıyafet
1139,Çok kaliteli ve güzel ürün. Kendi bedeninizi alın. Azerbaycandan sipariş etmişdim. Ürünü çok beğendim. Teşekkürler.,5,1,kıyafet
1140,Kaliteli bir tişört sadece bir gün giyebildim çiviyle takıldı yırtıldı,5,1,kıyafet
1141,Sorunsuz bir şekilde teslim edilmiştir. Ürün görseldeki ile birebir aynıdır.,5,1,kıyafet
1142,Ürün görseldeki ürünle birebir aynı geldi. Kalitesi çok iyi,5,1,kıyafet
1143,Lufian markasının herşeyi çok kaliteli ürün tam istediğim gibi farklı renklerinden 4 tane aldım,5,1,kıyafet
1144,"Ürün gayet güzel ve çok kaliteli. 175 cm, 88 kg XL tam oldu. Almak isteyenlere şiddetle tavsiye ederim.",5,1,kıyafet
1145,Urun de beyaz beyaz lekeler var di geri gondermekle ugrasmadim sanirim indirim olunca kusurlulari gonderiyorlar bilginize,2,0,kıyafet
1146,Harika,5,1,kıyafet
1147,Bordo istedim mor geldi onun dışında gayet güzel 1.80 boy 85 kilo L beden tam oldu,5,1,kıyafet
1148,Bu platformdaki en iyi mağaza tartışmasız LUFIAN 1.73 75 kılo m beden tam oldu,5,1,kıyafet
1149,"Lufiandaki tek sorun aynı model aynı ebat iki farklı renk arasında kalıp farkı olabiliyor, bunun harici kumaş kalitesi rengi kesimi çok güzel",4,1,kıyafet
1150,Ürün fiyatına göre makul ben beğendim,5,1,kıyafet
1151,Urunun kalitesi gayet iyi tabi renk atma konusu zamanla belli olur.Boy 1.80 kilo 98 xxl beden uydu.Tesekkurler..,5,1,kıyafet
1152,"Kumaş kalitesi ,kesim, beden her şeyi ile süper.Tavsiye ederim.Çok beğendim",5,1,kıyafet
1153,Tam bedeninizi alin esime cuk oturdu markayi bilen bilir zaten kalitesine lafim yok kumasini merak edenler icin kalin ve gayet kaliteli,5,1,kıyafet
1154,"T-shirt elime ulaştı giymeden önce yıkattırıp giyecektim 40c yıkamama rağmen rengi soldu matlaştı. bana gelen ürünün sahte yada kusurlu olduğunu düşünüyorum, lufian kalitesini biliyorum büyle olmaması gerekiyordu. geri gönderecem inş telafi ederler.",1,0,kıyafet
1155,Üründen çok memnunum fakat.. Bu renk burada bordo dıye satılıyor bildiğiniz mor geliyo.. Lufian a yakıstıramadım..,1,0,kıyafet
1156,"Beyaz renginin yakası yıkanırken yani ıslakken rengi mor gibi oldu, kuruyunca geçti gibi ama kumaş farklılığı olduğu için olabilir. Fena değil",3,1,kıyafet
1157,Bu marka bu üründen diğer renklerden var bunun kesimi biraz daha slim,3,1,kıyafet
1158,Ürün görselde bordo yazıyor görünüyor fakat elimize geçen ürün mor renkte geldi.,1,0,kıyafet
1159,Efsane urun kalite kesinlikle tavsiye,5,1,kıyafet
1160,1 beden büyük alın derim.,5,1,kıyafet
1161,Tek kelimeyle muhteşem.....,5,1,kıyafet
1162,Ürün güzel beğendim,5,1,kıyafet
1163,Teşekkürler H.B kaliteli 185 boy kilo 100 XL alın,5,1,kıyafet
1164,"Hafif boyu uzun, onun harici kaliteli",5,1,kıyafet
1165,İsminin hakkını verdiği düşünüyorum,5,1,kıyafet
1166,"Renk solma olayı olmuyor, kalıbı da çok güzel",5,1,kıyafet
1167,"Kaliteli ürün, cok uygun fiyat",5,1,kıyafet
1168,Hiç tereddüt etmeden alın.Diğer markalar lufian yanında bir hiç. 176 78 kg M beden,5,1,kıyafet
1169,"Güzel ama yorumlar kadar abartılı değil, 180 boy 98 kilo XXL tam oldu sipariş verirken referans olarak alabilirsiniz.",5,1,kıyafet
1170,1.78 boy 86 kilo large beden tam oldu,5,1,kıyafet
1171,Çok kaliteli bir durusu var düğmeleri tamamen kapanınca gomlekvari oluyor resmi yerlerdede rahatca giyebilirsiniz.,5,1,kıyafet
1172,179 85 kilo XXL tam oldu. Alacaklar ona alsın. Ürün beklediğim gibi güzeldi.,5,1,kıyafet
1173,1.83 boy 73 kg m tam oldu. Kalite bildiğiniz gibi. Kargo da iyiydi.,5,1,kıyafet
1174,Yanlız yorumlara aldanmayın 90 kilo 1.80 boy XL dar oldu. XXL alın. Ürün mükemmel fiyat mükemmel.,5,1,kıyafet
1175,Şık ve güzel ürün,4,1,kıyafet
1176,Biraz dar geldi. Rengi kalitesi guzel,4,1,kıyafet
1177,Bir beden büyüğünü alın. Çok güzel yeri var tavsiye ederim,5,1,kıyafet
1178,Gerçekten çok beğendim,5,1,kıyafet
1179,çok iyi oturuyor . kumaş hakkında söylenecek pek bişey yok . lufian farkı,5,1,kıyafet
1180,"Çok iyi ürün , bedeninizi alın",5,1,kıyafet
1181,Çok kaliteli,5,1,kıyafet
1182,"Çok çok çok iyiydi. Tam bedenimi aldım tam oldu. 1,75 boy - 74 kg M beden",5,1,kıyafet
1183,Lufian der susarım... Kaliteli ve çok şık bir ürün bedeninizin bi beden büyüğünu almalısıniz,5,1,kıyafet
1184,Çok güzel ve kaliteli bir ürün..,5,1,kıyafet
1185,Çok kaliteli ve kalıp çok iyi bundan sonra hep tercihimiz olacak,5,1,kıyafet
1186,Kumaşı yumuşak gayet güzel,5,1,kıyafet
1187,5 yıldız az abi ürün aşırı kaliteli avvaya bin basar,5,1,kıyafet
1188,Tek kelimeyle mükemmel...,5,1,kıyafet
1189,Kumaşı kalitesi çok güzel. Yıkandıktan sonra solma olmadı. Eşim severek giyiyor.,5,1,kıyafet
1190,buz beyazı güzel ürün,5,1,kıyafet
1191,Diger modele göre kumaş kalın biraz ama kaliteli ürün,4,1,kıyafet
1192,Fotoğrafta göründüğünden biraz daha açık sarı. Ancak ürün kalitesi iyi,5,1,kıyafet
1193,Kumaş kalitesi ve renklerin canlılığı başarılı.,5,1,kıyafet
1194,"Çok çok çok iyiydi. Tam bedenimi aldım tam oldu. 1,75 boy - 74 kg M beden",5,1,kıyafet
1195,Kumaşı ve kalıbı çok iyi 180 boy 85 kg L beden tam oturdu,5,1,kıyafet
1196,Ürün güzel beğendim tşk ederim her kese tavsiye ederim,5,1,kıyafet
1197,Tam istediğim gibi,5,1,kıyafet
1198,"1.83 74 kg için m aldım, tam oldu. Kalite bildiğiniz gibi, kargo da iyiydi.",5,1,kıyafet
1199,Çok dar kalıp,5,0,kıyafet
1200,ürün çok güzel ve bedeni tam ama göbekli adam işi değil.,5,1,kıyafet
1201,Like,5,1,kıyafet
1202,Kaliteli kumaş güzel kalıp . Tam bedeninizi alın,5,1,kıyafet
1203,Kalite akıyor üründen,5,1,kıyafet
1204,Tek kelimeyle muhteşem...,5,1,kıyafet
1205,Ürün hızlı geldi.Fiyati iyidi. Syg.,5,1,kıyafet
1206,1.78 boy 86 kilo large beden tam oldu,5,1,kıyafet
1207,Like,5,1,kıyafet
1208,Ürün çok güzel fakat bedeninizden 1 beden büyük alın derim.,5,1,kıyafet
1209,"Görseldeki gibi, 1 günde teslim edildi. Çok kaliteli bir kumaşı var.",5,1,kıyafet
1210,"Kumaşı falan kaliteli, güzel bir ürün ama kalıbı biraz dar. Alacaklar ona göre alsın onun haricinde alan memnun kalır diye düşünüyorum",4,1,kıyafet
1211,Resimde göründüğü gibi kaliteli tavsiye edilir,5,1,kıyafet
1212,Ürün cok guzeldi sadece dar kalip oldugu icin bedeni olmadi,5,1,kıyafet
1213,HARİKA TEK KELİMEYLE,5,1,kıyafet
1214,Renk beklediğimden daha güzel kalıpları biraz küçük gibi ama hangi ebatta giyiyorsanız ona göre sipariş verebilirsiniz.,5,1,kıyafet
1215,Süper kaliteli bir ürün poloymuş lacosmuş sakın onlara para vermeyin lufian onlara beş basar harika bir ürün tesekkürler lufian.,5,1,kıyafet
1216,"Dar kalıp,büyük beden alın",4,1,kıyafet
1217,Beş yildiz,5,1,kıyafet
1218,"Beden ve kalite çok iyi geldi, fakat fotoğrafta ki gibi renk değil.",4,1,kıyafet
1219,Kumaş kalitesi ve renklerin canlılığı çok başarılı.,5,1,kıyafet
1220,Resimde göründüğü gibi kaliteli tavsiye edilir,5,1,kıyafet
1221,Ürün fiyat fayda kıyaslamasında bedava gibiydi,5,1,kıyafet
1222,"Rengi güzel, kalıbı iyi, 1,70 boy ve 65 kilo tam oturdu.",5,1,kıyafet
1223,180 boy 90 kilo L beden oldu,5,1,kıyafet
1224,Çok rahat bir ürün..,5,1,kıyafet
1225,Güzel gayet kaliteli m giyerim m aldım tam oldu sorun yok yalnız resimde çok parlak duruyor rengi okadar canlı değil kalitesi güzel,4,1,kıyafet
1226,Güneş yanıkları var kırış kırış,1,0,kıyafet
1227,Beden farklı mağaza l benden ile burdan aldığım l beden farklı ve kalitesiz,1,0,kıyafet
1228,Renk farklı geldi,1,0,kıyafet
1229,Farklı renk göndrildi.,1,0,kıyafet
1230,Koltuk altı delik geldi!!!,1,0,kıyafet
1231,Lufian markasına yakışmadı normal bir ürün,3,0,kıyafet
1232,Görseldeki renk ve ürün rengi çok farklı çimento yeşili,2,0,kıyafet
1233,Teşekkürler,5,1,kıyafet
1234,"Ürün slim fit, bir beden büyük alınabilir",4,1,kıyafet
1235,188 boy 94 kilo XL aldım büyük geldi,4,1,kıyafet
1236,Gerçekten her yönüyle çok şık ve kaliteli.Bedeni tam oldu.,5,1,kıyafet
1237,Ürün çok güzel ve kaliteli,5,1,kıyafet
1238,Çok iyi,5,1,kıyafet
1239,Çok iyi,5,1,kıyafet
1240,Rengi on numara 5yıldız,5,1,kıyafet
1241,çok memnun kaldım ikinciyi aldım,5,1,kıyafet
1242,Güzel ve yakışıklı,5,1,kıyafet
1243,Ürün iyi. 100 pamuk. Daha giyinmedim ama fena durmuyor. Paketleme kötüydü daha iyi olabilirdi.,4,1,kıyafet
1244,Ürün güzel ve kaliteli ancak boyu uzun küçük beden alacaklar boyu ile ilgli sorun yaşayabilir ben kestireceğim onun haricinde problem yok,4,1,kıyafet
1245,"Güzel ürün,hızlı teslimat satıcıya teşekkürler",5,1,kıyafet
1246,Kalite,5,1,kıyafet
1247,Çok güzel ürün,5,1,kıyafet
1248,Güzel ürün,4,1,kıyafet
1249,Bir beden büyüğünü almanızı öneririm. Ürün güzel.,5,1,kıyafet
1250,Gayet güzel tam beden ölçüsü alın,4,1,kıyafet
1251,Kalite,5,1,kıyafet
1252,Lufian şıklığı bir sey demeye gerek yok,5,1,kıyafet
1253,Gayet kaliteli ve uygun fiyat,5,1,kıyafet
1254,Çok güzel ve çok kaliteli bir kumaşı var herkese tavsiye ederim,5,1,kıyafet
1255,Lufian teşekkürler,5,1,kıyafet
1256,Fiyatına göre çok iyi bir ürün normal kullandığınız beden sipariş verin,5,1,kıyafet
1257,Solmuş bir renk gönderilmiş. Lufian kalitesine yakıştıramadım.,2,0,kıyafet
1258,Çok güzel kaliteli alacaklar tereddüt etmeden alabilir,5,1,kıyafet
1259,Kaliteli güzel,4,1,kıyafet
1260,Güzel kaliteli,4,1,kıyafet
1261,Eşime hediye olarak aldım kalitesi harika,5,1,kıyafet
1262,"güzel kalıp, lufian'a göre de gayet uygun fiyatlı. alınır",5,1,kıyafet
1263,Kumaşı çok kaliteli ve şık,5,1,kıyafet
1264,Süper Ürün kalitesi markada saklı,5,1,kıyafet
1265,Teşekkürler,5,1,kıyafet
1266,Gerçek Lufian kalitesi tam bedeninizi alın,5,1,kıyafet
1267,Yoruma gerek varmı 5 renk aldım Tek kelimeyle süper,5,1,kıyafet
1268,Duruşu ve kalıbı güzel,5,1,kıyafet
1269,Çok kaliteli ama biraz kalın. Yazın terletecek gibi duruyor.,5,1,kıyafet
1270,Kalite,5,1,kıyafet
1271,kaliteli,5,1,kıyafet
1272,kaliteli,5,1,kıyafet
1273,"kalıbı, kumaş kalitesi, çok iyi.",5,1,kıyafet
1274,"Güzel ürün,hızlı teslimat satıcıya teşekkürler",5,1,kıyafet
1275,Boy 180 kilo 95 xxl alınız fiyatında kalitesinde iyi,5,1,kıyafet
1276,Lufian kalitesi tartışılmaz. Tam bedeninizi alın,5,1,kıyafet
1277,Rengi fotoda görüldüğü kadar canlı değil,4,1,kıyafet
1278,Güzel,5,1,kıyafet
1279,Yoruma gerek varmı 5 renk aldım Tek kelimeyle süper,5,1,kıyafet
1280,Kaliteli ve uygun fiyat.....,5,1,kıyafet
1281,"Kaliteli, güzel bir ürün. Tavsiye ederim.",5,1,kıyafet
1282,çok kaliteli ve güzel,5,1,kıyafet
1283,Güzel bir ürün,5,1,kıyafet
1284,Kumaşı kaliteli.,4,1,kıyafet
1285,ürün çok güzel kaliteli tavsiye ederim.,5,1,kıyafet
1286,Çok iyi,5,1,kıyafet
1287,Gorseldeki gibi parlak renk değil mat renk İdare eder,4,1,kıyafet
1288,Teşekkürler,5,1,kıyafet
1289,Kaliteli ürün. Tam bedeninizi alın,5,1,kıyafet
1290,Kaliteli renk bir tık acik,5,1,kıyafet
1291,Harıka aldım çok gusel,5,1,kıyafet
1292,Harika fakat ateş kırmızı ona göre alın,5,1,kıyafet
1293,"Kalıbı güzel, boyu uzun biraz terziden kisalttirmak gerekiyor, kumas kalitesi daha iyi olabilirdi",4,1,kıyafet
1294,Orijinal kaliteli ürün,5,1,kıyafet
1295,Güzel ancak resimde görüldüğü kadar parlak değil normal tshirt lere göre kalitesi belli tam bedenimi aldım tam oldu,4,1,kıyafet
1296,Ürün görselde sununlan ürün ile hiç alakası yok ense iç etiketi bile farklı görseldeki renk deseniz hiç benzemiyor iade talebinde bulundum 2 adet almıştım sonucu görcez,1,0,kıyafet
1297,renk çok kötü,1,0,kıyafet
1298,Soldu,1,0,kıyafet
1299,Ürünü bir takım kampanyalar ile aldım ki alma sebebim de zaten bu kampanyalar oldu. Resimdeki ürün ile gelen arwsinda ki farkın yorumunu sizlere bırakıyorum,1,0,kıyafet
1300,Bedenler normale göre biraz dar ona göre alın onun dışında ürün güzel,4,1,kıyafet
1301,Renk konusunda aldatıyorlar,1,0,kıyafet
1302,Güzel ürün,4,1,kıyafet
1303,Ürün çok güzel tavsiye ederim,5,1,kıyafet
1304,"Kargo zamanında ulaştı , ürün de kalitesini bildiğimiz bir ürün",4,1,kıyafet
1305,Mükemmel,5,1,kıyafet
1306,Güzel,4,1,kıyafet
1307,7 yıldız,5,1,kıyafet
1308,Kaliteli,5,1,kıyafet
1309,Ürün guzel,5,1,kıyafet
1310,Ürün tam istediğim gibi çok güzel. Kesinlikle tavsiye ediyorum,5,1,kıyafet
1311,Lufian kalitesi ve hepsiburada ozeni.tam kalip renk gozuktugu gibi,5,1,kıyafet
1312,Lufian,4,1,kıyafet
1313,Bedenler normale göre biraz dar ona göre alın onun dışında ürün güzel,4,1,kıyafet
1314,1.70 boy 77 kg L dar geldi,4,1,kıyafet
1315,Teşekkürler,5,1,kıyafet
1316,beden tam.ürün güzel.paketleme özensiz olsada hızlıca ulaştı.,4,1,kıyafet
1317,Kaliteli tam beden uyumu mükemmel,4,1,kıyafet
1318,Şık.,5,1,kıyafet
1319,Hızlı gönderi iyi paket,4,1,kıyafet
1320,Güzel kalıp,5,1,kıyafet
1321,Güzel,4,1,kıyafet
1322,İyi guzell,5,1,kıyafet
1323,Kumaş kalitesi güzel bedeniniz ne ise onu alın ben çok dar sevmediğim için dar kalıplarda bir beden büyüğünü aldım,5,1,kıyafet
1324,Kargo hızlı ürünler güzel.,5,1,kıyafet
1325,Sanırım bana satıştaki üründen farklı renk gönderildi yanlışlıkla elime geçen ürün koyu değil aksine soluk yıkanmış bir yeşil,1,0,kıyafet
1326,"Görselde ki yeşil değil soluk yeşil geldi, satılmayan renkleri internetten alışveriş te gönderiyorlar, belki geri göndermez diye ki işe yaradı ben geri göndermedim, ama güvenilmez satıcı..",1,0,kıyafet
1327,Görselde sunulan ürün gelmedi iç ense etiklerine kadar farklıydı ürünün rengi desen görselleri ile hiç alakası yok,1,0,kıyafet
1328,Alti etek gibi durdu cok uzun,1,0,kıyafet
1329,Ürünler aynı resimdeki gibi geldi ama kargo firmasına bağlı olarak gecikti 2 gün.,3,1,kıyafet
1330,Anlatıldığı gibi abartılacak bir şey yoktur. Orta kalite denilebilir.,3,1,kıyafet
1331,"fiyat ve kalite çok iyi, sadece ürünün boyo uzun, eşdeğeri ürünlere göre oldukça..",4,1,kıyafet
1332,Güzell,4,1,kıyafet
1333,iyi,5,1,kıyafet
1334,Kalite kalite ve kalite. Çok iyi.,5,1,kıyafet
1335,Gayet güzel ve bu fiyata oldukça kaliteli,5,1,kıyafet
1336,Basarili,5,1,kıyafet
1337,Ürün güzel fakst lütfen görseli değiştirin koyu yeşil gibi duruyor. Koyu yeşil sanıp aldım daha net bir görsel olsa siyah olduğunu anlayabiliriz,1,0,kıyafet
1338,"Ürün rengi bordo sipariş verdik, arkadaşlar hiç bordo renk görmemişler heralde patlıcan moru geldi. Güvenilmez satıcı",1,0,kıyafet
1339,Kucuk cikti iade ettim,3,0,kıyafet
1340,Kucuk cikti iade ettim,3,0,kıyafet
1341,Ürün kaliteli piyasadaki tşörtlere göre daha kalın 1.80 boy 90 kg beden olarak L aldım tam oldu.,5,1,kıyafet
1342,Kalıp kalıbı tutmuyor,3,0,kıyafet
1343,"rengi soluk, malzeme kalitesi fena değil",3,1,kıyafet
1344,ÜRÜN BEŞ PARA ETMEZ NORMAL PİYASA MALI,1,0,kıyafet
1345,Renk farklı idare eder,3,1,kıyafet
1346,İdare eder bir sezon,3,1,kıyafet
